"";"id";"module";"supermodule";"dim_1";"dim_2"
"2776";"Rp9";"5";"1";3,97282198503891;0,548753952505612
"2777";"Gm26532";"17";"1";-1,92011622652134;-3,15927174138782
"2778";"Atcayos";"44";"1";-1,95687296554169;-4,97141387510059
"2779";"4632427E13Rik";"55";"1";-3,16697999402603;2,42460415315869
"2780";"Ifi30";"10";"1";-1,25856586858353;-3,05327632474659
"2781";"Bag3";"14";"1";1,4264901025621;4,01046273660901
"2782";"Dguok";"47";"1";0,429265771660001;-1,49312689351795
"2783";"Tubb2b";"4";"1";-1,40821006461701;4,41909692240002
"2784";"Arhgdia";"27";"1";3,15563133791366;-0,680011684176898
"2785";"Fam241a";"16";"1";-0,944860305038302;4,8988961930299
"2786";"Pard6g";"14";"1";1,82112577989975;3,72795817804577
"2787";"Cryl1";"18";"1";2,64713457659164;-2,50219550180194
"2788";"Ablim1";"21";"1";0,115168844017179;0,202149366858029
"2789";"Sprr1a";"50";"1";-1,79582956000885;2,79537770700695
"2790";"Adamtsl5";"13";"1";-1,38246079846939;-3,73105766820667
"2791";"Rrm1";"31";"1";-2,17274605795464;-6,76098444509265
"2792";"Ccl11";"48";"1";-1,19919117852768;-6,69804480123279
"2793";"Phlda2";"42";"1";-0,476329769340365;4,57551476907971
"2794";"Cd164";"11";"1";1,79318979814926;-2,7475790028548
"2795";"Nckap5l";"23";"1";-1,71417539879402;-3,39060618924854
"2796";"Rnf43";"21";"1";0,284853969368131;-0,603330815312839
"2797";"Micall1";"30";"1";-1,63510861560425;3,68787715387585
"2798";"Rnd3";"14";"1";1,21640947893539;3,69616076898816
"2799";"Frrs1";"29";"1";-1,1624227420958;3,2120351548219
"2800";"Sh3pxd2a";"17";"1";-1,96452923059186;-2,61859467077014
"2801";"Coq9";"12";"1";1,29163340166488;-1,49559720802066
"2802";"Med13";"14";"1";1,56216147974411;4,23077390146496
"2803";"Tmem38b";"31";"1";-1,83097071513256;-6,73848249959705
"2804";"Klf3";"38";"1";-0,100532139983981;-2,83171381997821
"2805";"Dgkh";"9";"1";-2,31347739264092;0,970020746710324
"2806";"Slc30a1";"25";"1";-0,20477529927811;3,93160722208264
"2807";"Spop";"13";"1";-1,08301296397766;-3,23872568654773
"2808";"A330048O09Rik";"9";"1";-2,17948917612156;0,867909645559811
"2809";"Pnkd";"12";"1";1,24876502588669;-1,32204645323513
"2810";"Fhl1";"44";"1";-2,01729310150912;-5,37765171575306
"2811";"Pum1";"45";"1";1,92347434595504;4,06246945810559
"2812";"Idh3g";"32";"1";4,21380690172592;-0,116013730046725
"2813";"Fmnl2";"13";"1";-1,55062540933213;-3,71196105527637
"2814";"Cdk12";"14";"1";1,64911917284408;3,97420976114514
"2815";"Timp1";"16";"1";-1,35394569799027;4,636270498755
"2816";"March4";"9";"1";-2,28220331236443;0,832888340475583
"2817";"Kti12";"33";"1";-0,336003746238559;5,16789767694714
"2818";"Mpp5";"14";"1";1,6683707578508;4,12611720514538
"2819";"Rhov";"35";"1";-1,22882195874771;2,28740618181469
"2820";"Slc9a3r2";"31";"1";-1,82600451573452;-6,42927124547718
"2821";"Grip2";"34";"1";-2,37265464231095;-6,5199475531554
"2822";"Gm16286";"8";"1";2,35519770220199;4,90447900247815
"2823";"Ezr";"50";"1";-1,66846131846031;3,08286044550183
"2824";"Sipa1";"48";"1";-1,14697530433258;-6,47095110463855
"2825";"Exosc4";"3";"1";0,573225770744473;-1,93684610175846
"2826";"Osbpl6";"7";"1";2,61737373903671;-3,29036500501392
