"";"id";"module";"supermodule";"dim_1";"dim_2"
"11251";"4930430F08Rik";"3";"1";0,444722748510687;0,879169956140724
"11252";"Prss16";"10";"1";2,4034853644298;0,667920366220681
"11253";"Golga5";"7";"1";2,88541800450548;-1,34614865452746
"11254";"Zfp85";"9";"1";3,35639602612719;-0,101801499433311
"11255";"Rskr";"20";"1";-5,4079000287129;-2,73916409880617
"11256";"Cdh4";"19";"1";-4,14246147204176;-2,27402530581454
"11257";"Tbc1d19";"8";"1";-0,474115365035684;0,578230873041359
"11258";"4933430M04Rik";"2";"1";-4,21836441088453;-0,871017440862449
"11259";"Gdap2";"10";"1";2,35508090924486;-0,340107544965538
"11260";"Irak4";"7";"1";3,27948314618334;-0,816855117387565
"11261";"Amdhd1";"11";"1";6,05310518216356;1,98476173012754
"11262";"Grk4";"13";"1";-0,357845985181482;-1,14704720646838
"11263";"Rab29";"9";"1";3,97791416119799;0,800758138590065
"11264";"Tubb3";"12";"1";-3,36520999003187;4,84673668473264
"11265";"Kcnk7";"18";"1";-5,26452749300733;-0,53477714926699
"11266";"Teddm2";"13";"1";1,39991075467333;-1,5014024355332
"11267";"Dmxl2";"10";"1";2,23084122609362;-0,4889265146921
"11268";"Kdm2b";"13";"1";0,212959013097136;-0,147276743955406
"11269";"D830050J10Rik";"10";"1";2,27829272221789;-0,363614067144188
"11270";"Gm5103";"11";"1";6,04137451123461;1,44372727005979
"11271";"Suz12";"1";"1";-1,5004441075398;-0,489454015798362
"11272";"Caprin2";"13";"1";-0,333123409040125;-1,81891740829447
"11273";"Gm47917";"2";"1";-3,71782653857008;-1,91816525132159
"11274";"Mcm9";"13";"1";1,10451788377032;-1,10615985066393
"11275";"Arhgap30";"5";"1";-0,994272046573313;-3,78096912772158
"11276";"Acot2";"2";"1";-3,31381838846937;-1,48200909764269
"11277";"Ttll12";"5";"1";-0,600814693458231;-2,8308865872095
"11278";"Gm38115";"2";"1";-3,87084501314894;-0,487217172689232
"11279";"Adamts20";"16";"1";-3,7287213139607;-2,97124563128451
"11280";"Iqck";"13";"1";0,299581236355154;-0,777412816591057
"11281";"Wdr55";"4";"1";2,81123048733935;1,12290026276609
"11282";"Cactin";"1";"1";-3,08333890963331;-0,00757859618166323
"11283";"Cacnb2";"13";"1";-0,588214211948068;-0,677883907861503
"11284";"Klhdc10";"4";"1";2,60570985745653;1,51687194436094
"11285";"Rfx2";"1";"1";-2,45927184153333;-0,466333612508568
"11286";"Pcdhb7";"2";"1";-3,48621290255323;-1,26488648325899
"11287";"1700030C12Rik";"20";"1";-5,49643676806227;-2,6844671812723
"11288";"Snn";"2";"1";-3,1471852593495;-2,08487103850344
"11289";"Nedd1";"16";"1";-3,6907221608235;-4,28864882857302
"11290";"Tshz3";"1";"1";-3,10337989855543;0,0913678559591449
"11291";"Tyw5";"1";"1";-1,48528831530348;-0,714995845861229
"11292";"Slc12a9";"9";"1";4,28572685193285;0,698332801752297
"11293";"Gm15122";"22";"1";6,48598129224047;0,138927951746193
"11294";"Mtmr10";"9";"1";4,42045576047167;0,453287616663185
"11295";"Gm30551";"20";"1";-5,70144098330274;-2,72402583033541
"11296";"Riox2";"10";"1";2,01563114594683;0,580224529199806
"11297";"4933406J09Rik";"9";"1";4,49282295178637;-0,430477007932457
"11298";"Atrnl1";"13";"1";1,20040554475054;-0,812580570287498
"11299";"2810457G06Rik";"5";"1";-1,10001795817152;-3,38679622084597
"11300";"Cplane1";"1";"1";-1,94789808321729;-0,0724868622491681
"11301";"Prmt9";"1";"1";-2,45659916926161;0,0986828955938495
"11302";"Smc1b";"16";"1";-3,22259896326795;-3,81973217398623
"11303";"Tbrg4";"8";"1";-2,75754731226698;0,930134550028054
"11304";"Sptbn4";"5";"1";-0,0260782026125506;-2,81255422503451
"11305";"Rft1";"10";"1";2,59889203976855;0,488454118662087
"11306";"Fignl2";"7";"1";2,91418678235277;-0,653290494985374
"11307";"Zfp101";"16";"1";-3,03131859827772;-3,86378811270693
"11308";"Cdk11b";"1";"1";-1,50702434111372;-0,0898630467126691
"11309";"Pcdhgc3";"17";"1";-1,97601860094801;-2,39418528944949
"11310";"1700052K11Rik";"13";"1";1,35121912430987;-1,76158732146719
"11311";"4930412M03Rik";"9";"1";3,38399202298388;-0,280150755948814
"11312";"Gm36026";"9";"1";5,01628667783007;0,304282918863503
"11313";"Smpd4";"1";"1";-1,43518453169599;0,219463601999489
"11314";"Rtl8b";"3";"1";1,28548056554064;0,960350290231911
"11315";"Tnfaip8l1";"9";"1";4,50533658932909;-0,426130279607567
